Y,X,OBJECTID_1,NAME,iso3,Countryeng,Shape_Leng,Shape_Area,Pop,GDP,ORIG_FID,nearest_road,nearest_sea,nearest_any,ln FMA,ln CMA,ln MA
10.5333329002436,-0.3666668557446551,569,Nalerigu,GHA,Ghana,0.28658902589,0.00648733879,60890.29849240001,27.7167523907,354,"(-0.3694703, 10.5308249, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.3694703, 10.5308249, 108.0)",39.66039284147559,39.66039293741646,39.660392903837156
10.533332716143699,-2.70000028973543,603,Jirapa,GHA,Ghana,0.2734964855300001,0.00591070414,70232.7114744,16.4904507818,362,"(-2.743321, 10.6448368, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.743321, 10.6448368, 108.0)",39.92439627329753,39.92439634355177,39.924396318962785
10.3500004862222,-0.800000146404001,634,Wale Wale,GHA,Ghana,0.28972443002,0.00662959714,98725.2692471,27.9421677292,372,"(-0.7982442, 10.3490458, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.7982442, 10.3490458, 108.0)",43.34669412735409,43.346694129778435,43.34669412892991
9.92099981982207,-0.207000242748161,683,Gushiegu,GHA,Ghana,0.29403120522,0.006827687109999999,114111.61835,22.361240868499998,386,"(-0.2164114, 9.9186014, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.2164114, 9.9186014, 108.0)",41.76614849788918,41.76614850968686,41.766148505557666
9.616667463327053,-0.81666695048959,703,Savelugu,GHA,Ghana,0.32361888463000005,0.00826421733,122477.912881,31.2964289861,393,"(-0.8290024, 9.6165156, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.8290024, 9.6165156, 108.0)",48.92806793543726,48.92806793544632,48.92806793544315
9.43333428274839,-0.016666922350269,749,Yendi,GHA,Ghana,0.35553380585999994,0.00996684227,217153.683378,85.81365821840001,405,"(-0.0065097, 9.4415, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.0065097, 9.4415, 108.0)",41.63705877039324,41.63705878407673,41.63705877928751
9.28333299094998,-2.41666679054532,799,Sawla,GHA,Ghana,0.22962164248000005,0.00417412425,69213.2173967,30.7128204461,422,"(-2.4139507, 9.27342, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.4139507, 9.27342, 108.0)",53.59664339501179,53.596643395011874,53.59664339501184
9.03333324715079,-2.4833334901394903,815,Bole,GHA,Ghana,0.27759712309,0.00608977622,54601.8021512,35.7576684607,427,"(-2.4145658, 9.2722818, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-2.4145658, 9.2722818, 108.0)",53.44455907230758,53.444559072307676,53.44455907230764
8.85000106019065,0.066666536419736,832,Bimbilla,GHA,Ghana,0.30035567673,0.00712426437,100011.781616,21.0940234028,433,"(0.0566854, 8.8571108, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(0.0566854, 8.8571108, 108.0)",41.165306331089525,41.16530635329065,41.16530634552026
8.550000921144331,-0.5166668773929,846,Salaga,GHA,Ghana,0.30065865577,0.007138857659999998,77720.46456839997,23.350288264,439,"(-0.5193923, 8.5517506, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.5193923, 8.5517506, 108.0)",37.63591158137841,37.63591227910461,37.63591203490044
8.20274251484039,-0.65258100709964,876,Yegyi,GHA,Ghana,0.29475879011,0.006134340060000001,63192.1933997,17.9275555715,445,"(-0.6450124, 8.2339328, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-0.6450124, 8.2339328, 108.0)",37.232224740715,37.23222569049554,37.23222535807235
8.05000092720228,-1.7166669048998502,907,Kintampo,GHA,Ghana,0.31372355967,0.00777028842,103962.345511,43.3730706889,456,"(-1.7266627, 8.0535118, 108.0)","(-193587.35668403114, 549133.2415424598, 500.0)","(-1.7266627, 8.0535118, 108.0)",42.79343882123126,42.79343882555134,42.79343882403931
