countrycode,ABW,AFG,AGO,ALB,AND,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHI,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,XKX,YEM,ZAF,ZMB,ZWE
MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDA,,1927.93388,1659.87898,187.638483,,1114.49014,1484.61218,329.91382,,822.72262,768.0806,123.71768,766.0186399999998,1638.22828,123.71768,1266.04438,600.03076,1839.06338,123.71768,667.0445200000001,2118.66528,336.0997,123.71768,910.3559899999998,,479.40603,1233.56838,1908.34528,582.50409,288.6745900000001,293.8295,854.68301,469.09622,408.26837,,474.25113,1067.99295,869.11673,2449.6102800000003,4158.97618,2073.30218,737.15121,1008.2991,858.8069099999998,613.4335,,,,520.64526,123.71768,123.71768,1473.27138,1109.3352300000001,123.71768,761.89474,1016.54696,458.78641000000005,1365.01848,121.6557186,123.71768,123.71768,1657.81688,123.71768,513.42837,123.71768,,391.77266999999995,1487.70508,123.71768,726.8414,1182.53478,,1246.45568,616.52646,902.10812,1211.40238,123.71768,1974.32808,,685.60214,,461.87936,456.72445000000005,685.60214,123.71768,879.4265399999999,123.71768,687.66415,,864.6835,461.87936,1007.2681600000001,1303.15958,799.0100399999998,512.3974,123.71768,1150.57448,341.25461,542.50204,123.71768,1101.08737,857.77597,494.87073,953.6571299999999,537.14093,476.31308,972.2148100000002,400.02050999999994,979.4316700000002,1400.07178,842.31125,1092.83957,,724.77945,371.15304000000003,123.71768,123.71768,123.71768,,,478.37503000000004,,,891.7983099999998,1320.68628,690.7570499999999,394.8656,329.91382,778.39041,360.84324000000004,620.65039,542.29584,425.79504,,664.98257,1136.14068,678.38528,438.16681000000005,516.52133,338.16166,,1380.48318,1815.66018,552.60565,123.71768,252.59027,367.02913,,584.5660700000001,616.52646,1920.51088,680.44723,807.2579,773.2355,850.55905,1025.82577,123.71768,598.99978,,123.71768,778.39041,262.90007,,997.98935,123.71768,917.5728399999999,794.88614,1328.93408,1683.59148,1409.35058,391.77266999999995,1108.30423,1369.14238,324.75892,278.36478999999997,1414.50548,213.413,1289.75688,619.61941,685.60214,123.71768,123.71768,123.71768,340.22363,,571.1633,1742.35728,,1328.93408,1014.4850100000001,408.26837,621.68136,711.37668,664.98257,616.52646,1036.13559,886.6434000000002,945.40933,,1902.15948,853.6520099999998,445.38367000000005,804.16495,407.23735999999997,711.37668,1118.61404,2082.58098,,,716.53158,1014.4850100000001,1288.72588,298.9844,121.6557186,1020.6708700000001,695.9119500000002,496.93271000000004
MDG,,2819.7322,2551.6773,1079.436803,,2006.28846,2376.4105,1221.71214,,1714.5209399999999,1659.87892,1015.516,1657.8169599999997,2530.0266,1015.516,2157.8427,1491.82908,2730.8617,1015.516,1558.8428400000003,3010.4636,1227.89802,1015.516,1802.15431,,1371.20435,2125.3667,2800.1436,1474.30241,1180.47291,1185.62782,1746.48133,1360.89454,1300.0666899999999,,1366.04945,1959.79127,1760.91505,3341.4086,5050.7744999999995,2965.1005,1628.9495299999999,1900.09742,1750.6052299999997,1505.23182,,,,1412.4435799999999,1015.516,1015.516,2365.0697,2001.13355,1015.516,1653.69306,1908.34528,1350.58473,2256.8168,1013.4540386,1015.516,1015.516,2549.6152,1015.516,1405.22669,1015.516,,1283.57099,2379.5034,1015.516,1618.6397200000001,2074.3331,,2138.254,1508.32478,1793.90644,2103.2007,1015.516,2866.1264,,1577.4004599999998,,1353.67768,1348.52277,1577.4004599999998,1015.516,1771.2248599999998,1015.516,1579.46247,,1756.48182,1353.67768,1899.06648,2194.9579,1690.8083599999998,1404.19572,1015.516,2042.3728,1233.05293,1434.30036,1015.516,1992.88569,1749.57429,1386.66905,1845.45545,1428.93925,1368.1114,1864.0131300000003,1291.81883,1871.2299900000003,2291.8701,1734.10957,1984.63789,,1616.5777699999999,1262.95136,1015.516,1015.516,1015.516,,,1370.17335,,1143.35761,,2212.4846,1582.55537,1286.66392,1221.71214,1670.1887299999999,1252.64156,1512.44871,1434.09416,1317.5933599999998,,1556.78089,2027.9389999999999,1570.1835999999998,1329.96513,1408.31965,1229.95998,,2272.2815,2707.4585,1444.4039699999998,1015.516,1144.38859,1258.82745,,1476.36439,1508.32478,2812.3092,1572.24555,1699.05622,1665.03382,1742.35737,1917.6240899999998,1015.516,1490.7981,,1015.516,1670.1887299999999,1154.69839,,1889.78767,1015.516,1809.37116,1686.68446,2220.7324,2575.3898,2301.1489,1283.57099,2000.10255,2260.9407,1216.5572399999999,1170.16311,2306.3038,1105.21132,2181.5552,1511.41773,1577.4004599999998,1015.516,1015.516,1015.516,1232.02195,,1462.96162,2634.1556,,2220.7324,1906.2833300000002,1300.0666899999999,1513.47968,1603.175,1556.78089,1508.32478,1927.93391,1778.4417200000003,1837.2076499999998,,2793.9578,1745.4503299999997,1337.18199,1695.96327,1299.03568,1603.175,2010.4123599999998,2974.3793,,,1608.3299,1906.2833300000002,2180.5242,1190.78272,1013.4540386,1912.4691900000003,1587.71027,1388.73103
MDV,,2727.9749300000003,2459.92003,987.679533,,1914.5311900000002,2284.65323,1129.95487,,1622.76367,1568.12165,923.75873,1566.0596899999998,2438.26933,923.75873,2066.08543,1400.07181,2639.1044300000003,923.75873,1467.0855700000002,2918.70633,1136.14075,923.75873,1710.3970399999998,,1279.44708,2033.60943,2708.3863300000003,1382.54514,1088.7156400000001,1093.87055,1654.72406,1269.13727,1208.30942,,1274.29218,1868.034,1669.15778,3249.65133,4959.0172299999995,2873.34323,1537.19226,1808.34015,1658.8479599999998,1413.47455,,,,1320.68631,923.75873,923.75873,2273.31243,1909.37628,923.75873,1561.93579,1816.58801,1258.82746,2165.05953,921.6967686,923.75873,923.75873,2457.85793,923.75873,1313.46942,923.75873,,1191.81372,2287.74613,923.75873,1526.88245,1982.57583,,2046.49673,1416.56751,1702.1491700000001,2011.44343,923.75873,2774.36913,,1485.64319,,1261.92041,1256.7655,1485.64319,923.75873,1679.46759,923.75873,1487.7051999999999,,1664.72455,1261.92041,1807.3092100000001,2103.2006300000003,1599.05109,1312.43845,923.75873,1950.61553,1141.29566,1342.5430900000001,923.75873,1901.12842,1657.81702,1294.91178,1753.6981799999999,1337.18198,1276.35413,1772.2558600000002,1200.06156,1779.4727200000002,2200.11283,1642.3523,1892.88062,,1524.8205,1171.19409,923.75873,923.75873,923.75873,,,1278.41608,,1051.60034,1691.83936,,1490.7981,1194.90665,1129.95487,1578.43146,1160.88429,1420.69144,1342.33689,1225.83609,,1465.02362,1936.18173,1478.42633,1238.20786,1316.56238,1138.20271,,2180.52423,2615.70123,1352.6467,923.75873,1052.63132,1167.07018,,1384.6071200000001,1416.56751,2720.55193,1480.48828,1607.2989499999999,1573.27655,1650.6001,1825.86682,923.75873,1399.04083,,923.75873,1578.43146,1062.94112,,1798.0304,923.75873,1717.61389,1594.9271899999999,2128.97513,2483.63253,2209.39163,1191.81372,1908.34528,2169.18343,1124.79997,1078.40584,2214.54653,1013.45405,2089.7979299999997,1419.66046,1485.64319,923.75873,923.75873,923.75873,1140.26468,,1371.20435,2542.39833,,2128.97513,1814.5260600000001,1208.30942,1421.72241,1511.4177300000001,1465.02362,1416.56751,1836.1766400000001,1686.6844500000002,1745.45038,,2702.20053,1653.6930599999998,1245.42472,1604.2060000000001,1207.27841,1511.4177300000001,1918.65509,2882.62203,,,1516.5726300000001,1814.5260600000001,2088.76693,1099.02545,921.6967686,1820.7119200000002,1495.9530000000002,1296.97376
MEX,,2278.46733,2010.4124299999999,538.171933,,1465.02359,1835.14563,680.44727,,1173.25607,1118.6140500000001,474.25113,1116.5520899999997,1988.7617300000002,474.25113,1616.5778300000002,950.56421,2189.59683,474.25113,1017.5779700000002,2469.19873,686.63315,474.25113,1260.88944,,829.93948,1584.10183,2258.87873,933.03754,639.20804,644.36295,1205.21646,819.62967,758.8018199999999,,824.78458,1418.5264,1219.65018,2800.1437300000002,4509.50963,2423.83563,1087.68466,1358.83255,1209.3403599999997,963.96695,,,,871.1787099999999,474.25113,474.25113,1823.80483,1459.86868,474.25113,1112.42819,1367.08041,809.3198600000001,1715.55193,472.1891686,474.25113,474.25113,2008.3503300000002,474.25113,863.96182,474.25113,,742.30612,1838.23853,474.25113,1077.3748500000002,1533.0682299999999,,1596.98913,967.05991,1252.64157,1561.93583,474.25113,2324.86153,,1036.1355899999999,,812.41281,807.2579000000001,1036.1355899999999,474.25113,1229.9599899999998,474.25113,1038.1976,,1215.21695,812.41281,1357.80161,1653.69303,1149.5434899999998,862.93085,474.25113,1501.1079300000001,691.78806,893.03549,474.25113,1451.62082,1208.30942,845.40418,1304.19058,887.6743799999999,826.84653,1322.7482600000003,750.55396,1329.9651200000003,1750.6052300000001,1192.8447,1443.37302,,1075.3129,721.68649,474.25113,474.25113,474.25113,,,828.90848,,602.09274,1242.3317599999998,1671.2197299999998,,745.39905,680.44727,1128.9238599999999,711.37669,971.1838399999999,892.82929,776.32849,,1015.51602,1486.6741299999999,1028.9187299999999,788.7002600000001,867.0547799999999,688.69511,,1731.01663,2166.19363,903.1391,474.25113,603.12372,717.56258,,935.09952,967.05991,2271.04433,1030.9806800000001,1157.79135,1123.7689500000001,1201.0925,1376.3592199999998,474.25113,949.53323,,474.25113,1128.9238599999999,613.43352,,1348.5228,474.25113,1268.10629,1145.41959,1679.46753,2034.12493,1759.8840300000002,742.30612,1458.83768,1719.6758300000001,675.29237,628.89824,1765.0389300000002,563.94645,1640.2903299999998,970.1528599999999,1036.1355899999999,474.25113,474.25113,474.25113,690.75708,,921.6967500000001,2092.89073,,1679.46753,1365.0184600000002,758.8018199999999,972.2148099999999,1061.91013,1015.51602,967.05991,1386.66904,1237.1768500000003,1295.9427799999999,,2252.69293,1204.1854599999997,795.9171200000001,1154.6984,757.77081,1061.91013,1469.1474899999998,2433.11443,,,1067.06503,1365.0184600000002,1639.2593299999999,649.51785,472.1891686,1371.2043200000003,1046.4454,847.46616
MHL,,2051.6515600000002,1783.59666,311.356163,,1238.20782,1608.32986,453.6315,,946.4403,891.79828,247.43536,889.7363199999998,1761.94596,247.43536,1389.76206,723.7484400000001,1962.78106,247.43536,790.7622000000001,2242.38296,459.81738,247.43536,1034.0736699999998,,603.1237100000001,1357.28606,2032.06296,706.22177,412.39227000000005,417.54718,978.4006899999999,592.8139,531.98605,,597.9688100000001,1191.71063,992.8344099999999,2573.32796,4282.69386,2197.01986,860.86889,1132.01678,982.5245899999998,737.1511800000001,,,,644.36294,247.43536,247.43536,1596.9890599999999,1233.05291,247.43536,885.6124199999999,1140.26464,582.50409,1488.73616,245.3733986,247.43536,247.43536,1781.53456,247.43536,637.1460500000001,247.43536,,515.49035,1611.42276,247.43536,850.55908,1306.25246,,1370.17336,740.24414,1025.8258,1335.12006,247.43536,2098.04576,,809.3198199999999,,585.59704,580.44213,809.3198199999999,247.43536,1003.1442199999999,247.43536,811.38183,,988.4011800000001,585.59704,1130.98584,1426.87726,922.7277199999999,636.11508,247.43536,1274.29216,464.97229000000004,666.21972,247.43536,1224.80505,981.4936500000001,618.5884100000001,1077.37481,660.85861,600.03076,1095.9324900000001,523.73819,1103.1493500000001,1523.78946,966.02893,1216.55725,,848.49713,494.87072,247.43536,247.43536,247.43536,,,602.09271,,375.27697,1015.5159899999999,1444.4039599999999,814.4747299999999,,453.6315,902.10809,484.56092,744.36807,666.01352,549.51272,,788.7002500000001,1259.85836,802.1029599999999,561.88449,640.23901,461.87934,,1504.20086,1939.37786,676.3233299999999,247.43536,376.30795,490.74681,,708.28375,740.24414,2044.22856,804.16491,930.97558,896.95318,974.27673,1149.54345,247.43536,722.7174600000001,,247.43536,902.10809,386.61775,,1121.70703,247.43536,1041.29052,918.60382,1452.65176,1807.30916,1533.06826,515.49035,1232.02191,1492.86006,448.47659999999996,402.08247,1538.22316,337.13068,1413.4745599999999,743.33709,809.3198199999999,247.43536,247.43536,247.43536,463.94131000000004,,694.88098,1866.07496,,1452.65176,1138.20269,531.98605,745.39904,835.09436,788.7002500000001,740.24414,1159.85327,1010.3610800000001,1069.12701,,2025.87716,977.3696899999998,569.10135,927.8826300000001,530.95504,835.09436,1242.33172,2206.29866,,,840.24926,1138.20269,1412.44356,422.70208,245.3733986,1144.3885500000001,819.6296300000001,620.65039
MKD,,1956.80134,1688.74644,216.505943,,1143.3576,1513.47964,358.78128000000004,,851.5900800000001,796.94806,152.58514,794.8860999999998,1667.09574,152.58514,1294.91184,628.89822,1867.93084,152.58514,695.9119800000002,2147.53274,364.96716000000004,152.58514,939.2234499999998,,508.27349000000004,1262.4358399999999,1937.21274,611.37155,317.54205,322.69696,883.55047,497.96367999999995,437.13582999999994,,503.11859000000004,1096.86041,897.98419,2478.4777400000003,4187.84364,2102.16964,766.01867,1037.16656,887.6743699999998,642.30096,,,,549.51272,152.58514,152.58514,1502.1388399999998,1138.20269,152.58514,790.7622,1045.41442,487.65387,1393.88594,150.5231786,152.58514,152.58514,1686.68434,152.58514,542.29583,152.58514,,420.64013,1516.57254,152.58514,755.7088600000001,1211.40224,,1275.32314,645.39392,930.97558,1240.26984,152.58514,2003.19554,,714.4696,,490.74681999999996,485.59191,714.4696,152.58514,908.294,152.58514,716.53161,,893.55096,490.74681999999996,1036.13562,1332.02704,827.8774999999998,541.26486,152.58514,1179.44194,370.12207,571.3695,152.58514,1129.95483,886.6434300000001,523.73819,982.52459,566.00839,505.18053999999995,1001.0822700000002,428.88797,1008.2991300000002,1428.93924,871.17871,1121.70703,,753.64691,400.02049999999997,152.58514,152.58514,152.58514,,,507.24249,,280.42674999999997,920.6657699999998,1349.5537399999998,719.62451,423.73306,,807.25787,389.7107,649.51785,571.1633,454.6625,,693.8500300000001,1165.00814,707.25274,467.03427,545.38879,367.02912000000003,,1409.3506399999999,1844.52764,581.47311,152.58514,281.45772999999997,395.89659,,613.43353,645.39392,1949.37834,709.31469,836.12536,802.10296,879.42651,1054.6932299999999,152.58514,627.86724,,152.58514,807.25787,291.76752999999997,,1026.85681,152.58514,946.4403,823.7536,1357.80154,1712.45894,1438.21804,420.64013,1137.17169,1398.00984,353.62638,307.23225,1443.37294,242.28046,1318.6243399999998,648.48687,714.4696,152.58514,152.58514,152.58514,369.09109,,600.03076,1771.2247399999999,,1357.80154,1043.35247,437.13582999999994,650.54882,740.24414,693.8500300000001,645.39392,1065.00305,915.5108600000002,974.27679,,1931.02694,882.5194699999998,474.25113,833.03241,436.10482,740.24414,1147.4814999999999,2111.44844,,,745.39904,1043.35247,1317.59334,327.85186,150.5231786,1049.53833,724.7794100000002,525.80017
MLI,,2087.73588,1819.68098,347.440483,,1274.29214,1644.4141800000002,489.71582,,982.52462,927.8826,283.51968,925.8206399999998,1798.03028,283.51968,1425.84638,759.83276,1998.8653800000002,283.51968,826.8465200000002,2278.46728,495.9017,283.51968,1070.1579899999997,,639.20803,1393.3703799999998,2068.14728,742.30609,448.47659000000004,453.63149999999996,1014.48501,628.89822,568.0703699999999,,634.05313,1227.79495,1028.9187299999999,2609.41228,4318.77818,2233.10418,896.95321,1168.1010999999999,1018.6089099999998,773.2355,,,,680.4472599999999,283.51968,283.51968,1633.0733799999998,1269.13723,283.51968,921.69674,1176.34896,618.5884100000001,1524.8204799999999,281.4577186,283.51968,283.51968,1817.61888,283.51968,673.23037,283.51968,,551.57467,1647.5070799999999,283.51968,886.6434,1342.33678,,1406.2576800000002,776.32846,1061.91012,1371.2043800000001,283.51968,2134.13008,,845.40414,,621.68136,616.5264500000001,845.40414,283.51968,1039.22854,283.51968,847.46615,,1024.4855,621.68136,1167.0701600000002,1462.9615800000001,958.8120399999998,672.1994,283.51968,1310.37648,501.05661,702.30404,283.51968,1260.8893699999999,1017.57797,654.67273,1113.45913,696.9429299999999,636.11508,1132.01681,559.82251,1139.23367,1559.87378,1002.11325,1252.64157,,884.58145,530.95504,283.51968,283.51968,283.51968,,,638.1770300000001,,411.36129,1051.6003099999998,1480.48828,850.55905,554.6676,489.71582,,520.6452400000001,780.4523899999999,702.09784,585.59704,,824.78457,1295.94268,838.18728,597.9688100000001,676.3233299999999,497.96366,,1540.2851799999999,1975.46218,712.40765,283.51968,412.39227,526.83113,,744.36807,776.32846,2080.31288,840.24923,967.0599,933.0375,1010.36105,1185.62777,283.51968,758.80178,,283.51968,938.19241,422.70207,,1157.79135,283.51968,1077.37484,954.68814,1488.7360800000001,1843.3934800000002,1569.15258,551.57467,1268.1062299999999,1528.94438,484.56092,438.16679,1574.30748,373.215,1449.55888,779.4214099999999,845.40414,283.51968,283.51968,283.51968,500.02563,,730.9653000000001,1902.1592799999999,,1488.7360800000001,1174.28701,568.0703699999999,781.48336,871.17868,824.78457,776.32846,1195.93759,1046.4454,1105.21133,,2061.96148,1013.4540099999998,605.1856700000001,963.96695,567.03936,871.17868,1278.41604,2242.38298,,,876.33358,1174.28701,1448.52788,458.78639999999996,281.4577186,1180.47287,855.7139500000002,656.73471
MLT,,2165.05946,1897.0045599999999,424.76406299999996,,1351.61572,1721.73776,567.0394,,1059.8482,1005.20618,360.84326,1003.1442199999998,1875.3538600000002,360.84326,1503.1699600000002,837.15634,2076.18896,360.84326,904.1701000000002,2355.79086,573.22528,360.84326,1147.48157,,716.53161,1470.69396,2145.47086,819.62967,525.80017,530.95508,1091.80859,706.2218,645.3939499999999,,711.37671,1305.11853,1106.24231,2686.7358600000002,4396.10176,2310.42776,974.27679,1245.42468,1095.9324899999997,850.55908,,,,757.7708399999999,360.84326,360.84326,1710.39696,1346.46081,360.84326,999.02032,1253.67254,695.9119900000001,1602.14406,358.7812986,360.84326,360.84326,1894.9424600000002,360.84326,750.55395,360.84326,,628.89825,1724.83066,360.84326,963.96698,1419.6603599999999,,1483.58126,853.6520399999999,1139.2337,1448.52796,360.84326,2211.45366,,922.72772,,699.00494,693.8500300000001,922.72772,360.84326,1116.5521199999998,360.84326,924.78973,,1101.80908,699.00494,1244.39374,1540.28516,1036.1356199999998,749.52298,360.84326,1387.7000600000001,578.38019,779.62762,360.84326,1338.21295,1094.90155,731.99631,1190.78271,774.2665099999999,713.43866,1209.3403900000003,637.14609,1216.5572500000003,1637.1973600000001,1079.43683,1329.96515,,961.90503,608.27862,360.84326,360.84326,360.84326,,,715.50061,,488.68487,1128.9238899999998,1557.8118599999998,927.88263,631.99118,567.0394,1015.51599,,857.7759699999999,779.42142,662.92062,,902.10815,1373.2662599999999,915.51086,675.2923900000001,753.6469099999999,575.28724,,1617.60876,2052.78576,789.73123,360.84326,489.71585,604.15471,,821.69165,853.6520399999999,2157.63646,917.57281,1044.38348,1010.36108,1087.68463,1262.9513499999998,360.84326,836.12536,,360.84326,1015.51599,500.02565,,1235.11493,360.84326,1154.69842,1032.01172,1566.05966,1920.71706,1646.4761600000002,628.89825,1345.42981,1606.2679600000001,561.8845,515.49037,1651.6310600000002,450.53857999999997,1526.8824599999998,856.7449899999999,922.72772,360.84326,360.84326,360.84326,577.34921,,808.2888800000001,1979.48286,,1566.05966,1251.6105900000002,645.3939499999999,858.8069399999999,948.50226,902.10815,853.6520399999999,1273.26117,1123.7689800000003,1182.5349099999999,,2139.28506,1090.7775899999997,682.5092500000001,1041.29053,644.36294,948.50226,1355.7396199999998,2319.70656,,,953.65716,1251.6105900000002,1525.8514599999999,536.10998,358.7812986,1257.7964500000003,933.0375300000002,734.0582899999999
MMR,,2393.93715,2125.88225,653.641753,,1580.49341,1950.6154500000002,795.91709,,1288.7258900000002,1234.08387,589.72095,1232.02191,2104.23155,589.72095,1732.04765,1066.03403,2305.06665,589.72095,1133.04779,2584.66855,802.10297,589.72095,1376.3592599999997,,945.4093,1699.5716499999999,2374.34855,1048.50736,754.67786,759.83277,1320.68628,935.0994900000001,874.2716399999999,,940.2544,1533.99622,1335.12,2915.61355,4624.97945,2539.30545,1203.1544800000001,1474.3023699999999,1324.81018,1079.43677,,,,986.6485299999999,589.72095,589.72095,1939.2746499999998,1575.3385,589.72095,1227.8980099999999,1482.55023,924.7896800000001,1831.0217499999999,587.6589886,589.72095,589.72095,2123.82015,589.72095,979.43164,589.72095,,857.77594,1953.7083499999999,589.72095,1192.84467,1648.53805,,1712.4589500000002,1082.52973,1368.11139,1677.4056500000002,589.72095,2440.33135,,1151.6054100000001,,927.8826300000001,922.7277200000001,1151.6054100000001,589.72095,1345.42981,589.72095,1153.66742,,1330.68677,927.8826300000001,1473.2714300000002,1769.1628500000002,1265.0133099999998,978.40067,589.72095,1616.57775,807.25788,1008.50531,589.72095,1567.09064,1323.77924,960.874,1419.6604,1003.1442,942.31635,1438.21808,866.02378,1445.43494,1866.07505,1308.31452,1558.84284,,1190.7827200000002,837.1563100000001,589.72095,589.72095,589.72095,,,944.3783000000001,,717.5625600000001,1357.8015799999998,1786.68955,1156.7603199999999,860.86887,795.91709,1244.3936800000001,826.8465100000001,,1008.29911,891.79831,,1130.98584,1602.1439500000001,1144.3885500000001,904.1700800000001,982.5246,804.16493,,1846.4864499999999,2281.66345,1018.60892,589.72095,718.5935400000001,833.0324,,1050.56934,1082.52973,2386.51415,1146.4505,1273.26117,1239.23877,1316.56232,1491.82904,589.72095,1065.00305,,589.72095,1244.3936800000001,728.9033400000001,,1463.99262,589.72095,1383.57611,1260.88941,1794.9373500000002,2149.59475,1875.35385,857.77594,1574.3075,1835.14565,790.76219,744.36806,1880.50875,679.41627,1755.76015,1085.62268,1151.6054100000001,589.72095,589.72095,589.72095,806.2269,,1037.16657,2208.36055,,1794.9373500000002,1480.48828,874.2716399999999,1087.68463,1177.37995,1130.98584,1082.52973,1502.13886,1352.64667,1411.4126,,2368.16275,1319.65528,911.3869400000001,1270.16822,873.24063,1177.37995,1584.61731,2548.58425,,,1182.53485,1480.48828,1754.7291500000001,764.98767,587.6589886,1486.67414,1161.9152200000003,962.93598
MNE,,2036.18686,1768.13196,295.891463,,1222.74312,1592.86516,438.1668,,930.9756,876.33358,231.97066,874.2716199999998,1746.48126,231.97066,1374.29736,708.2837400000001,1947.31636,231.97066,775.2975000000001,2226.91826,444.35268,231.97066,1018.6089699999998,,587.6590100000001,1341.82136,2016.59826,690.75707,396.92757000000006,402.08248000000003,962.93599,577.3492,516.52135,,582.5041100000001,1176.24593,977.3697099999999,2557.86326,4267.22916,2181.55516,845.40419,1116.55208,967.0598899999998,721.6864800000001,,,,628.89824,231.97066,231.97066,1581.52436,1217.5882100000001,231.97066,870.1477199999999,1124.79994,567.03939,1473.27146,229.9086986,231.97066,231.97066,1766.06986,231.97066,621.6813500000001,231.97066,,500.02565,1595.95806,231.97066,835.09438,1290.78776,,1354.70866,724.77944,1010.3611000000001,1319.65536,231.97066,2082.58106,,793.8551199999999,,570.13234,564.97743,793.8551199999999,231.97066,987.6795199999999,231.97066,795.91713,,972.9364800000001,570.13234,1115.52114,1411.41256,907.2630199999999,620.65038,231.97066,1258.82746,449.50759000000005,650.7550200000001,231.97066,1209.34035,966.0289500000001,603.1237100000001,1061.91011,645.39391,584.56606,1080.4677900000002,508.27349,1087.6846500000001,1508.32476,950.56423,1201.09255,,833.03243,479.40602,231.97066,231.97066,231.97066,,,586.62801,,359.81227,1000.0512899999999,1428.9392599999999,799.0100299999999,503.11858,438.1668,886.64339,469.09622,728.90337,,534.04802,,773.2355500000001,1244.39366,786.63826,546.41979,624.77431,446.41464,,1488.73616,1923.91316,660.85863,231.97066,360.84325,475.28211,,692.8190500000001,724.77944,2028.76386,788.70021,915.51088,881.48848,958.81203,1134.07875,231.97066,707.2527600000001,,231.97066,886.64339,371.15305,,1106.24233,231.97066,1025.82582,903.13912,1437.18706,1791.84446,1517.60356,500.02565,1216.55721,1477.39536,433.01189999999997,386.61777,1522.75846,321.66598,1398.00986,727.87239,793.8551199999999,231.97066,231.97066,231.97066,448.47661000000005,,679.41628,1850.61026,,1437.18706,1122.73799,516.52135,729.93434,819.6296600000001,773.2355500000001,724.77944,1144.38857,994.8963800000001,1053.66231,,2010.41246,961.9049899999998,553.63665,912.4179300000001,515.4903400000001,819.6296600000001,1226.86702,2190.83396,,,824.78456,1122.73799,1396.97886,407.23738000000003,229.9086986,1128.9238500000001,804.1649300000001,605.18569
